folio,trim,unidad,region,ciudad,punto,turno,sexo,edad,nacio,origen,viveloc,paisvive,razon,trabaja,regresa,p1,p1_1,p1_1_1,p1_1_1_1_1,p1_1_1_1_2,p1_2,p2,p2_1,p2_1_1a,p2_1_1n,p2_1_2a,p2_1_2n,p3,p4,p4_1,p5,p6,p7,p8,p8_1,p9,p9_1_1,p9_1_2,p9_1_3,p9_2,p9_3,p10p,p10e,p10m,p10u,p11,p11_1p,p11_1e,p11_1m,p11_1u,p11_1u_b,p12,p13,p13_1_1,p13_1_2,p13_1_3,p13_1_4,p13_1_5,p13_1_6,p13_1_7,p13_1_8,p13_1_9,p13_1_10,p14,p14_1,p14_2,p14_3,p14_3_1c,p14_3_1t,p14_4,p15_1,p15_2,p15_3,p15_4,p15_4_1,p15_5,p15_6,p15_7c,p15_7u,p15_7t,p15_8,p15_9,p15_10,p15_11,p15_12_1,p15_12_2,p15_12_3,p15_12_4,p15_12_5,p15_12_6,p15_12_7,p15_13,p15_13_1_1,p15_13_1_2,p16_1,p16_2,p16_3,p17,p18,p19,p19_1,p20c,p20t,p20_1_0_1,p20_1_0_2,p20_1_0_3,p20_1_0_4,p20_1_0_5,p20_1_0_6,p20_2,p20_3,p20_4,p20_4_1,p21,p21_1,p21_2,p21_3,p22,p22_1,p22_2c,p22_2u,p23,p24,p24_1,p25,p25_1es,p25_1cn,p25_1cd,p25_2_1,p25_2_2,p25_2_3,p25_2_4,p25_2_5,p25_3,p26c,p26t,p27,p27_1,p27_2,p27_3c,p27_3t,p28_1,p28_2,p28_3,p28_4,p29,p29_1,p30,p30_1,p31,p32,p33,p34,p34_1,p35,p36,p37,p37_1_1,p37_1_2,p37_1_3,p37_1_4,p37_1_5,p37_1_6,p38_1,p38_2,p38_3,p38_4,p39_1,p39_2,p39_3,oficio_origen,nivel,lug_des,filtro,estrato,upm,ponfin3
144703,1,62003,5,1,1,2,1,27,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,26,26035,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,312,422,996,3,97,2,2020,10,1,2,1,2,2,2,2,1,0,-36,-36,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51012,51012062003,86.4669743721396
195703,1,62003,4,1,1,3,1,36,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,2,0,2,0,2,1,1,15,15009,2,2,1,9,9008,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,-23,1,-25,-25,-25,-25,312,1,1,1,2,9,6,1500,1,3,97,3,461,1,2,2,-32,2,2,2,2,2,-33,-33,312,511,996,2,1,-34,-34,6,5,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,6,2,1,41013,41013062003,509.066183836646
865102,1,282002,4,1,3,2,2,28,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,3,-15,-15,-15,2,2,3,2,6,2,2,3,0,3,0,1,2,1,1,1001,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,311,996,996,4,1,-34,-34,3,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,41032,41032282002,24.839782188312
461402,1,182002,4,1,3,2,2,32,1,-2,2,1,4,2,2,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,2,2,6,2,2,5,0,5,0,2,2,1,10,10007,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,311,996,996,4,1,-34,-34,6,5,2,1,2,2,2,2,2,0,2,-37,1,1,80370001,3,2,-39,-39,-39,3,-41,-41,1,4,4019,401977000,3,2,2,1,2,1,6,5,1,6,1,5,6,1,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,3,1,41032,41032182002,27.3239749113578
381402,1,132002,5,1,5,3,2,65,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,4,1,-17,1,-18,-18,-18,-18,-18,1,25,25009,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,311,751,996,4,2,2,2019,997,97,2,1,2,2,1,2,2,0,2,-37,1,1,260430001,1,2,-39,-39,-39,3,-41,-41,1,4,4005,400565350,3,1,2,2,1,1,777,7,1,6,1,25,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,-1,6,3,1,51053,51053132002,35.5871502873523
751802,1,262002,5,1,2,2,2,66,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,4,1,-17,1,-18,-18,-18,-18,-18,1,9,9007,2,1,-20,-20,-20,-20,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,311,996,996,4,2,2,9999,997,97,2,1,2,2,1,2,1,4,2,-37,1,1,260430001,1,2,-39,-39,-39,5,-41,-41,1,4,4019,401977000,3,2,2,1,2,1,2,2,1,6,1,999,99,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,1,1,2,2,2,2,2,-1,6,3,1,51022,51022262002,59.9257747514688
347803,1,112003,4,1,1,3,2,42,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,1,3,-15,-15,-15,2,2,6,2,5,2,1,4,0,2,1,2,2,1,25,25014,2,2,1,25,25006,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,311,996,996,4,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,5,2,1,41013,41013112003,132.951174390481
311203,1,102003,4,1,1,2,2,44,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,4,9,-15,-15,-15,2,2,6,2,5,2,1,4,0,4,0,3,2,1,30,30193,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,311,996,996,4,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,41012,41012102003,307.135751613586
314203,1,102003,4,1,1,2,2,60,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,1,1,3,5,-15,-15,-15,2,2,6,2,5,2,1,2,0,2,0,0,2,1,8,8021,2,2,1,18,18017,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,5,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,-28,3,-33,-33,311,996,996,4,1,-34,-34,997,97,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,41012,41012102003,324.198849007134
904001,1,292001,7,1,1,2,1,24,1,-2,2,1,2,2,2,0,-9,-9,-9,-9,-9,1,1,2,9,-15,-15,-15,2,2,2,2,6,2,2,6,0,6,0,3,2,1,2,2004,2,2,1,25,25006,2,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,4,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,299,999,996,4,1,-34,-34,2,5,2,1,2,1,1,1,1,4,2,-37,1,1,20040001,1,2,-39,-39,-39,5,-41,-41,1,6,6073,607313392,3,3,2,1,2,1,3,3,1,2,1,3,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,97,97,97,-1,7,3,1,71012,71012292001,840.950491968298
795602,1,272002,5,1,3,2,2,26,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,5,2,1,2,0,2,0,2,2,1,26,26036,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,282,996,996,2,97,2,2020,24,1,2,1,2,2,2,2,2,7,-36,-36,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,6,2,1,51032,51032272002,51.1172407310547
451202,1,182002,5,1,2,2,2,46,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,4,1,-17,5,2,3,0,1,1,1,26,26036,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,282,996,996,3,97,2,2020,5,2,2,1,2,2,2,2,2,7,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,15,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,51022,51022182002,54.4370776698493
170902,1,72002,5,1,5,1,2,35,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,10,-15,-15,-15,2,2,6,2,5,2,1,4,2,2,0,2,2,1,26,26036,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,281,522,996,2,97,2,2020,1,2,2,1,2,2,2,2,2,7,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,6,1,10,6,1,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,7,2,1,51051,51051072002,78.9871323009316
386702,1,132002,1,1,2,3,2,49,1,-2,2,1,3,2,2,0,-9,-9,-9,-9,-9,2,-12,-12,-12,-12,-12,1,2,2,6,2,5,2,1,8,4,4,0,2,2,1,28,28035,2,2,1,24,24034,1,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,281,999,999,4,2,1,-35,999,99,2,1,2,1,2,1,1,5,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,0,2,1,11023,11023132002,2373.5738618475
458402,1,182002,4,1,3,2,1,33,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,2,2,5,1,-17,2,0,2,0,1,1,1,8,8019,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,7,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,264,996,996,2,3,2,2019,3,3,2,1,2,2,2,2,2,5,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,41032,41032182002,36.5903663950161
338603,1,112003,4,1,2,3,1,32,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,1,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,3,1,2,0,1,1,1,5,5035,2,1,-20,-20,-20,-20,2,2,1,1,1,2,2,2,2,2,2,2,2,1,-23,2,2,2,3,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,264,712,996,2,1,-34,-34,6,5,2,1,2,2,2,2,1,4,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,4,2,1,41023,41023112003,235.476801608048
63102,1,32002,4,1,1,2,1,25,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,3,2,6,2,2,5,1,3,1,3,2,1,9,9014,2,2,1,2,2004,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,-23,2,2,3,3,1,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,3,-33,-33,264,996,996,2,1,-34,-34,6,5,2,1,2,2,2,2,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,6,2,1,41012,41012032002,348.612897903559
99201,1,82001,5,1,5,2,1,39,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,5,1,-17,3,1,2,0,1,1,1,26,26030,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,265,1,1,1,2,10,6,9999999,99,99,1,6,711,1,2,2,-32,2,2,2,2,3,-33,-33,263,996,996,3,97,2,2017,997,97,2,1,2,2,2,2,2,3,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,6,2,1,51052,51052082001,38.0221218120524
746301,1,242001,5,1,5,3,1,28,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,6,-15,-15,-15,2,2,6,2,6,1,-17,1,-18,-18,-18,-18,-18,1,26,26030,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,264,1,1,1,2,12,6,3800,1,3,97,6,711,1,2,2,-32,2,2,2,2,3,-33,-33,263,996,996,3,97,2,2019,5,2,2,1,2,2,2,2,2,3,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,6,7,2,1,51053,51053242001,38.9181134934679
538901,1,192001,5,1,1,2,1,35,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,3,-15,-15,-15,2,2,6,2,2,1,-17,1,-18,-18,-18,-18,-18,1,24,24005,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,263,4,-30,1,2,10,6,9999999,99,99,2,2,811,5,2,2,-32,2,2,2,2,1,10,96,263,996,996,2,1,-34,-34,777,7,2,1,1,1,2,1,1,4,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,6,6,2,1,51012,51012192001,39.6730823576797
202702,1,82002,4,1,3,2,1,40,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,3,2,6,1,-17,1,-18,-18,-18,-18,-18,1,15,15027,1,1,-20,-20,-20,-20,1,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,3,-33,-33,263,996,996,1,1,-34,-34,777,7,2,1,2,2,2,2,2,5,1,7,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,41032,41032082002,48.4962950925613
713702,1,252002,2,1,4,2,1,34,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,6,4,2,0,2,1,1,24,24028,2,1,-20,-20,-20,-20,2,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,923,1,2,2,-31,8,6,1300,1,3,3,2,811,1,2,2,-32,2,2,2,2,3,-33,-33,263,313,996,2,1,-34,-34,2,2,2,1,1,2,2,2,2,3,2,-37,1,1,280270001,5,2,-39,-39,-39,2,-40,7,1,48,48029,4802965000,2,2,2,1,2,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,2,4,3,1,21042,21042252002,59.7054565675059
13402,1,22002,2,1,3,2,1,45,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,7,3,4,0,3,1,1,19,19005,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,2,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,263,996,996,2,20,2,2019,1,5,2,1,1,2,2,2,1,4,1,6,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,1,3,1,4,6,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,21032,21032022002,71.9126171663866
349903,1,112003,4,1,1,3,1,38,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,0,1,1,2,2,-15,-15,-15,2,2,6,2,5,1,-17,3,1,2,0,1,1,1,2,2002,2,1,-20,-20,-20,-20,2,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,263,5,-30,2,-31,7,6,2000,1,3,98,1,811,1,2,2,-32,2,2,2,2,3,-33,-33,263,996,996,2,1,-34,-34,4,1,2,1,2,2,2,2,2,0,-36,-36,1,1,80370001,3,2,-39,-39,-39,2,-40,2,1,16,16001,1600108830,2,2,2,1,2,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,6,3,3,1,41013,41013112003,132.951174390481
70303,1,42003,1,2,2,2,1,25,1,-2,2,1,7,-8,-8,2,1,1,1,96,2,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,3,1,2,0,1,1,1,15,15056,99,1,-20,-20,-20,-20,99,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,2,1,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,263,996,996,1,1,-34,-34,777,7,2,1,2,1,2,2,1,4,1,8,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,-1,4,2,1,12022,12022042003,151.0306627648
305803,1,102003,4,1,2,1,1,29,1,-2,2,1,7,-8,-8,1,0,-10,-10,-10,1,1,1,3,4,-15,-15,-15,2,2,6,2,5,1,-17,2,0,2,0,1,1,1,24,24027,1,1,-20,-20,-20,-20,1,1,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,1,-25,-25,-25,-25,263,1,2,2,-31,8,6,1000,1,3,1,2,811,1,2,2,-32,2,2,2,2,3,-33,-33,263,996,996,2,1,-34,-34,6,1,2,1,2,2,2,2,2,0,-36,-36,1,1,80370001,3,2,-39,-39,-39,2,-40,2,1,49,49035,4903567000,2,2,2,2,2,1,777,7,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,2,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,2,2,2,6,4,3,1,41021,41021102003,212.419185620354
259403,1,92003,4,1,3,1,1,35,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,5,1,-17,6,3,2,1,2,1,1,5,5008,97,1,-20,-20,-20,-20,97,2,2,-22,-22,-22,-22,-22,-22,-22,-22,-22,-22,1,-23,2,1,-26,-26,-26,421,1,2,2,-31,10,6,1200,1,3,97,2,468,1,2,2,-32,2,2,1,2,97,97,97,263,712,996,2,1,-34,-34,997,97,2,1,2,1,2,1,1,4,1,3,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,41031,41031092003,223.795089206539
57401,1,72001,1,2,2,2,1,26,1,-2,2,1,7,-8,-8,0,-9,-9,-9,-9,-9,1,1,3,2,-15,-15,-15,2,2,6,2,3,2,2,6,1,5,0,3,2,1,30,30003,2,1,-20,-20,-20,-20,2,2,97,97,97,97,97,97,97,97,97,97,97,1,-23,1,-25,-25,-25,-25,263,2,2,2,-31,6,7,200,1,2,1,2,811,1,1,1,-32,2,2,2,1,3,-33,-33,263,712,996,1,1,-34,-34,997,97,2,1,2,1,2,1,1,4,1,5,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,1,2,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,1,1,2,6,4,2,1,12022,12022072001,262.975099319637
918901,1,302001,5,1,2,2,2,68,1,-2,2,1,3,2,2,1,0,-10,-10,-10,1,1,1,3,2,-15,-15,-15,2,2,6,2,4,1,-17,6,2,2,2,3,2,1,14,14039,2,1,-20,-20,-20,-20,2,2,1,2,2,2,2,2,2,1,2,2,2,2,5,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,-24,2,-33,-33,256,996,996,4,2,2,9999,2,5,2,1,2,2,2,2,1,4,2,-37,2,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,-38,2,-43,-43,-43,-43,2,2,2,2,2,2,0,-46,-46,-46,-46,-46,-46,-46,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,-1,4,2,1,51022,51022302001,42.0466855766065
